date,equity
2024-02-15,1559248.7826900058
2024-02-16,1569700.982690006
2024-02-19,1580323.6368300063
2024-02-20,1575157.1568300063
2024-02-21,1555662.729150006
2024-02-22,1586692.629150006
2024-02-23,1615716.418250006
2024-02-26,1636730.928250006
2024-02-27,1626893.028250006
2024-02-28,1592970.7482500062
2024-02-29,1593845.778250006
2024-03-01,1622577.403810006
2024-03-04,1644982.823810006
2024-03-05,1648905.4738100062
2024-03-06,1645945.1738100061
2024-03-07,1639171.4738100062
2024-03-11,1629546.343810006
2024-03-12,1613780.653810006
2024-03-13,1536579.251770006
2024-03-14,1590105.281770006
2024-03-15,1593897.5764300062
2024-03-18,1588742.062670006
2024-03-19,1568830.9694700064
2024-03-20,1565133.7894700065
2024-03-21,1590764.2594700062
2024-03-22,1610505.9994700062
2024-03-26,1610099.7794700062
2024-03-27,1594979.7494700062
2024-03-28,1628626.3035100063
2024-04-01,1655208.9937600063
2024-04-02,1675698.7236200063
2024-04-03,1682148.6136200062
2024-04-04,1692271.7442000061
2024-04-05,1691169.192920006
2024-04-08,1713782.9400400063
2024-04-09,1716443.7000400063
2024-04-10,1757134.7721600062
2024-04-12,1746596.7121600062
2024-04-15,1726335.5121600062
2024-04-16,1720890.7210400065
2024-04-18,1715969.2610400063
2024-04-19,1729165.2910400063
2024-04-22,1762569.2310400063
2024-04-23,1760970.9910400065
2024-04-24,1774044.4610400063
2024-04-25,1804289.7237200064
2024-04-26,1803548.1841200062
2024-04-29,1806010.0141200062
2024-04-30,1824618.0641200063
2024-05-02,1841305.503780006
2024-05-03,1834856.6744000064
2024-05-06,1795614.5623200063
2024-05-07,1783174.1247000066
2024-05-08,1793254.5605400065
2024-05-09,1757341.370540006
2024-05-10,1766620.2411900067
2024-05-13,1776935.2280800068
2024-05-14,1807921.0780800064
2024-05-15,1809141.265870007
2024-05-16,1815598.2258700067
2024-05-17,1824709.4858700065
2024-05-21,1827102.603750007
2024-05-22,1829977.7337500066
2024-05-23,1843998.523750007
2024-05-24,1864973.1415200068
2024-05-27,1869464.761520007
2024-05-28,1875827.139550007
2024-05-29,1878817.509550007
2024-05-30,1866009.5995500074
2024-05-31,1904359.0895500067
2024-06-03,1950741.312360007
2024-06-04,1764662.1254200074
2024-06-05,1734032.853860008
2024-06-06,1823730.4025000078
2024-06-07,1851855.332500008
2024-06-10,1860396.602500008
2024-06-11,1869859.522500008
2024-06-12,1884519.782500008
2024-06-13,1896049.905210008
2024-06-14,1916619.0064100078
2024-06-18,1949611.496410008
2024-06-19,1925422.332310008
2024-06-20,1930888.2523100078
2024-06-21,1916744.122310008
2024-06-24,1924898.5323100076
2024-06-25,1918352.5623100079
2024-06-26,1919694.0523100079
2024-06-27,1901873.0523100076
2024-06-28,1914382.5423100078
2024-07-01,1943445.282310008
2024-07-02,1917327.812310008
2024-07-03,1954934.083150008
2024-07-04,1952454.813150008
2024-07-05,1959137.494530008
2024-07-08,1960825.871170008
2024-07-09,1967518.521170008
2024-07-10,1945467.255090008
2024-07-11,1947232.1550900082
2024-07-12,1932111.6850900084
2024-07-15,1939023.6550900082
2024-07-16,1943790.6450900082
2024-07-18,1938320.545090008
2024-07-19,1897266.8070000082
2024-07-22,1906871.9252200082
2024-07-23,1883937.382540008
2024-07-24,1907068.638040008
2024-07-25,1926839.7372400078
2024-07-26,1968730.532100008
2024-07-29,2002529.922100008
2024-07-30,1999318.730350008
2024-07-31,2001541.7323700082
2024-08-01,1999413.9023700082
2024-08-02,1950870.105930008
2024-08-05,1877788.0602900083
2024-08-06,1867758.2508900084
2024-08-07,1929786.8708900085
2024-08-08,1895139.1808900086
2024-08-09,1963722.124590008
2024-08-12,1967659.5197700083
2024-08-13,1946752.5587600085
2024-08-14,1951263.8687600088
2024-08-16,1977357.4387600084
2024-08-19,1990346.2587600085
2024-08-20,1997909.9827500083
2024-08-21,2005010.2627500084
2024-08-22,2015137.1027500085
2024-08-23,1988965.3980900084
2024-08-26,2006269.1180900086
2024-08-27,2034887.8580900088
2024-08-28,2033803.2680900088
2024-08-29,2029694.3551000084
2024-08-30,2045441.4451000083
2024-09-02,2014201.6951000083
2024-09-03,2013253.2751000084
2024-09-04,2005143.2351000083
2024-09-05,2021638.5851000084
2024-09-06,1991181.9552000086
2024-09-09,1971743.4752000084
2024-09-10,1998991.6552000083
2024-09-11,1979020.3555400083
2024-09-12,1947340.6070400085
2024-09-13,1948276.4870400087
2024-09-16,1972183.5001600084
2024-09-17,1958560.9001600086
2024-09-18,1939817.9968600087
2024-09-19,1900647.4080800083
2024-09-20,1902502.8880800083
2024-09-23,1914963.1780800088
2024-09-24,1931997.6180800088
2024-09-25,1912899.588080009
2024-09-26,1909637.328130009
2024-09-27,1916743.3181300086
2024-09-30,1904910.5981300087
2024-10-01,1907579.3881300087
2024-10-03,1876297.0170600088
2024-10-04,1842711.2100200092
2024-10-07,1808251.9046000093
2024-10-08,1826812.2860400092
2024-10-09,1841266.9460400091
2024-10-10,1836784.806040009
2024-10-11,1833783.1360400093
2024-10-14,1828227.3450800094
2024-10-15,1854304.3050800094
2024-10-16,1860458.9550800093
2024-10-17,1817756.8850800092
2024-10-18,1813393.6605000095
2024-10-21,1768632.9872400092
2024-10-22,1736427.2739900092
2024-10-23,1748218.5010500094
2024-10-24,1739606.4410500098
2024-10-25,1701040.4061100096
2024-10-28,1705712.3130200095
2024-10-29,1718593.8730200096
2024-10-30,1701576.7027200097
2024-10-31,1706479.8227200096
2024-11-01,1723025.4227200097
2024-11-04,1710813.4186600095
2024-11-05,1722786.11866001
2024-11-06,1736153.40160001
2024-11-07,1720577.1216000097
2024-11-08,1693860.3503200097
2024-11-11,1673372.4263500096
2024-11-12,1665099.1072900095
2024-11-13,1606006.7841000098
2024-11-14,1592989.4664600098
2024-11-18,1589750.5064600098
2024-11-19,1587827.2221800098
2024-11-21,1578869.35218001
2024-11-22,1595253.20513001
2024-11-25,1615625.3151300098
2024-11-26,1648905.22513001
2024-11-27,1649275.51513001
2024-11-28,1647263.70513001
2024-11-29,1667530.21513001
2024-12-02,1674834.86513001
2024-12-03,1680209.7284100098
2024-12-04,1685604.6777100097
2024-12-05,1682670.9359900104
2024-12-06,1681930.9259900101
2024-12-09,1669184.89599001
2024-12-10,1687896.2559900098
2024-12-11,1692803.43599001
2024-12-12,1673419.2759900102
2024-12-13,1659445.8390300102
2024-12-16,1648974.4559500103
2024-12-17,1635197.4059500103
2024-12-18,1619494.31595001
2024-12-19,1634237.59199001
2024-12-20,1603459.9218200105
2024-12-23,1597242.4176400104
2024-12-24,1589875.2676400105
2024-12-26,1592392.0476400105
2024-12-27,1588826.7089400103
2024-12-30,1602087.3027400104
2024-12-31,1622907.2527400102
2025-01-01,1628531.6127400103
2025-01-02,1643676.8907600103
2025-01-03,1650834.8907600103
2025-01-06,1597763.7297900103
2025-01-07,1629382.4497900102
2025-01-08,1596241.6005700105
2025-01-09,1570867.2705700104
2025-01-10,1542310.4056800106
2025-01-13,1492698.6092800105
2025-01-14,1512549.4592000106
2025-01-15,1516536.5392000102
2025-01-16,1522312.7692000107
2025-01-17,1535851.87920001
2025-01-20,1550978.3076700105
2025-01-21,1511012.8776700106
2025-01-22,1475312.7087700106
2025-01-23,1500442.8635900107
2025-01-24,1496356.4188300106
2025-01-27,1446097.017770011
2025-01-28,1413066.4187400108
2025-01-29,1429985.9983800107
2025-01-30,1444258.0883800108
2025-01-31,1452621.2783800107
2025-02-01,1476336.1583800109
2025-02-03,1470274.9133400107
2025-02-04,1514491.1833400107
2025-02-05,1531134.9123900107
2025-02-06,1524672.222390011
2025-02-07,1535711.3560900108
2025-02-10,1494551.0360900105
2025-02-11,1439806.5639900109
2025-02-12,1420524.511180011
2025-02-13,1441609.316900011
2025-02-14,1413233.6784800107
2025-02-17,1427894.0154700107
2025-02-18,1424809.0154700107
2025-02-19,1443804.8820700105
2025-02-20,1464001.1720700106
2025-02-21,1457464.4520700108
2025-02-24,1430261.547370011
2025-02-25,1435267.5773700108
2025-02-27,1447085.635120011
2025-02-28,1415041.615120011
2025-03-03,1425985.585120011
2025-03-04,1423307.915120011
2025-03-05,1457318.0351200108
2025-03-06,1470838.2429600107
2025-03-07,1475394.7029600106
2025-03-10,1464310.3899800107
2025-03-11,1462207.5199800106
2025-03-12,1468673.685980011
2025-03-13,1469578.0359800106
2025-03-17,1489074.4865600108
2025-03-18,1489074.4865600108
2025-03-19,1517128.8024400107
2025-03-20,1523095.8424400107
2025-03-21,1540989.2162200108
2025-03-24,1558295.2581400108
2025-03-25,1545977.3381400108
2025-03-26,1542335.940720011
2025-03-27,1521195.780940011
2025-03-28,1512071.1922000113
2025-04-01,1516294.6722000113
2025-04-02,1531818.122200011
2025-04-03,1550683.372200011
2025-04-04,1490740.0622000112
2025-04-07,1397460.455440011
2025-04-08,1420108.7466200113
2025-04-09,1424705.046620011
2025-04-11,1468993.0766200111
2025-04-15,1521773.560040011
2025-04-16,1527774.682560011
2025-04-17,1535328.2925600111
2025-04-21,1558385.1125600112
2025-04-22,1573338.916020011
2025-04-23,1560089.3379800112
2025-04-24,1545829.7871800112
2025-04-25,1528214.168460011
2025-04-28,1550100.6384600112
2025-04-29,1540741.3253200112
2025-04-30,1529512.0153200112
2025-05-02,1531192.5453200112
2025-05-05,1559333.0153200112
2025-05-06,1537147.875320011
2025-05-07,1544307.5294100111
2025-05-08,1523150.1542700112
2025-05-09,1527532.3493700111
2025-05-12,1550298.0688100113
2025-05-13,1558882.6188100115
2025-05-14,1592990.2098900115
2025-05-15,1605136.7298900115
2025-05-16,1607158.5357800117
2025-05-19,1590763.4457800114
2025-05-20,1574687.2257800116
2025-05-21,1594582.4304400117
2025-05-22,1598459.8122100118
2025-05-23,1578274.1703900115
2025-05-26,1605152.1903900118
2025-05-27,1603994.1403900115
2025-05-28,1614445.8403900117
2025-05-29,1618298.8803900115
2025-05-30,1633449.5374500118
2025-06-02,1646668.517450012
2025-06-03,1675175.4399000115
2025-06-04,1682603.9199000115
2025-06-05,1697756.2799000116
2025-06-06,1700659.005550012
2025-06-09,1706678.0155500118
2025-06-10,1711703.979800012
2025-06-11,1723764.729800012
2025-06-12,1697679.787280012
2025-06-13,1667211.9172800118
2025-06-16,1664368.137280012
2025-06-17,1635876.169140012
2025-06-18,1630823.2791400119
2025-06-19,1598243.768440012
2025-06-20,1612222.058440012
2025-06-23,1634258.788170012
2025-06-24,1656940.4481700119
2025-06-25,1660314.0927700119
2025-06-26,1668530.382770012
2025-06-27,1663619.4827700118
2025-06-30,1683753.839870012
2025-07-01,1675117.8298700121
2025-07-02,1672788.5087700118
2025-07-03,1668856.408770012
2025-07-04,1661993.119340012
2025-07-07,1643838.026340012
2025-07-08,1631688.566340012
2025-07-09,1646773.9662000122
2025-07-10,1632261.8775600123
2025-07-11,1611690.5084800122
2025-07-14,1613521.9799900125
2025-07-15,1620318.5799900126
2025-07-16,1628043.329990012
2025-07-17,1622802.1799900122
2025-07-18,1608547.249990012
2025-07-21,1615264.5699900119
2025-07-22,1606432.6199900121
2025-07-23,1611381.760990012
2025-07-24,1594518.2068800123
2025-07-25,1556909.4263600125
2025-07-28,1539910.9986000126
2025-07-29,1531459.8994600128
2025-07-30,1538477.9594600128
2025-07-31,1542351.3194600127
