ticker,entry_date,exit_date,entry_price,exit_price,shares,position_size,signal_score,atr_stop,gross_pnl,net_pnl,return_pct,hold_days,exit_reason
ELGIEQUIP,2023-02-28,2023-03-13,426.74,483.53,381,162750.53,0.6417,398.35,21636.99,21105.95,12.97,13,target_hit
KRBL,2023-03-09,2023-03-13,362.93,346.38,482,175107.19,0.5973,346.38,-7977.1,-8485.94,-4.85,4,stop_loss
WELENT,2023-03-09,2023-03-14,131.36,124.89,1332,175146.49,0.6362,124.89,-8618.04,-9125.72,-5.21,5,stop_loss
EQUITASBNK,2023-03-13,2023-03-14,65.53,61.11,2628,172385.05,0.6799,61.11,-11615.76,-12109.17,-7.02,1,stop_loss
INDIANB,2023-03-14,2023-03-15,260.51,244.97,650,169500.83,0.6014,245.68,-10101.0,-10588.79,-6.25,1,ema_reversal
CANBK,2023-02-02,2023-03-16,50.99,50.63,3223,164505.11,0.7439,47.38,-1160.28,-1650.98,-1.0,42,ema_reversal
ONGC,2023-03-15,2023-03-16,132.39,128.05,1250,165652.99,0.54,128.05,-5425.0,-5910.61,-3.57,1,stop_loss
IONEXCHANG,2023-03-14,2023-03-21,318.36,315.38,532,169536.89,0.6762,299.73,-1585.36,-2090.29,-1.23,7,ema_reversal
EQUITASBNK,2023-03-15,2023-03-24,64.16,63.63,2576,165441.44,0.6855,58.52,-1365.28,-1858.38,-1.12,9,ema_reversal
RECLTD,2023-03-15,2023-03-27,100.65,98.56,1643,165533.32,0.5263,96.55,-3433.87,-3923.11,-2.37,12,ema_reversal
PERSISTENT,2023-03-17,2023-03-24,2226.35,2126.8,73,162686.07,0.5162,2126.8,-7267.15,-7740.19,-4.76,7,stop_loss
IDFCFIRSTB,2023-03-01,2023-03-27,55.07,52.83,3028,166918.71,0.5881,52.83,-6782.72,-7269.41,-4.36,26,stop_loss
ADANIPORTS,2023-03-16,2023-03-27,676.11,618.53,243,164459.02,0.5423,618.53,-13991.94,-14456.84,-8.79,11,stop_loss
ELGIEQUIP,2023-03-27,2023-03-27,462.56,436.81,345,159742.78,0.6189,436.81,-8883.75,-9344.73,-5.85,0,stop_loss
BLUESTARCO,2023-03-21,2023-03-29,715.07,680.28,228,163199.0,0.6144,672.8,-7932.12,-8405.36,-5.15,8,ema_reversal
JSL,2023-03-24,2023-03-28,289.09,269.42,562,162631.05,0.5585,269.42,-11054.54,-11519.84,-7.08,4,stop_loss
TORNTPOWER,2023-03-28,2023-03-29,466.54,506.35,337,157381.2,0.5398,446.63,13415.97,12917.47,8.21,1,target_hit
BPCL,2023-03-28,2023-04-03,144.02,139.49,1092,157427.11,0.5268,139.49,-4946.76,-5408.68,-3.44,6,stop_loss
MAXHEALTH,2023-03-29,2023-04-05,441.79,426.06,355,156992.29,0.5379,424.6,-5584.15,-6043.49,-3.85,7,ema_reversal
GPPL,2023-03-27,2023-04-05,92.88,103.41,1720,159913.35,0.5861,87.62,18111.6,17596.12,11.0,9,target_hit
MAXHEALTH,2023-04-06,2023-04-11,413.87,450.81,393,162813.56,0.5803,399.09,14517.42,14000.43,8.6,5,target_hit
UJJIVANSFB,2023-03-29,2023-04-13,23.98,25.32,6557,157394.1,0.6442,22.4,8786.38,8297.1,5.27,15,sector_rotation
CANBK,2023-03-31,2023-04-13,51.33,51.61,3101,159333.5,0.5389,48.89,868.28,389.02,0.24,13,sector_rotation
ELGIEQUIP,2023-03-29,2023-04-18,420.51,477.56,373,157007.08,0.6923,391.99,21279.65,20766.54,13.23,20,target_hit
GPPL,2023-04-13,2023-04-18,96.02,91.85,1740,167241.87,0.5685,91.85,-7255.8,-7742.51,-4.63,5,stop_loss
ZENTEC,2023-04-13,2023-04-25,308.56,290.0,541,167097.89,0.6518,290.0,-10040.96,-10521.67,-6.3,12,stop_loss
BLUESTARCO,2023-04-05,2023-05-02,685.96,760.83,232,159301.86,0.5658,656.01,17369.84,16857.67,10.58,27,target_hit
AXISCADES,2023-04-05,2023-05-03,280.85,323.72,567,159401.19,0.6319,263.7,24307.29,23780.95,14.92,28,target_hit
PFC,2023-04-20,2023-05-04,113.4,124.34,1472,167091.72,0.5927,109.02,16103.68,15570.7,9.32,14,target_hit
MANAPPURAM,2023-05-04,2023-05-05,107.31,105.32,1583,170041.6,0.6953,101.11,-3150.17,-3653.48,-2.15,1,ema_reversal
MANAPPURAM,2023-05-05,2023-05-05,105.32,98.56,1626,171421.57,0.5931,98.56,-10991.76,-11483.53,-6.7,0,stop_loss
IIFL,2023-04-12,2023-05-11,453.77,442.68,367,166700.12,0.5931,430.84,-4070.03,-4561.49,-2.74,29,ema_reversal
ONWARDTEC,2023-04-19,2023-05-12,320.05,367.07,523,167553.54,0.6127,301.24,24591.46,24040.12,14.35,23,target_hit
DLF,2023-04-26,2023-05-15,401.79,431.88,410,164898.63,0.6005,389.75,12336.9,11818.02,7.17,19,target_hit
UNIONBANK,2023-05-15,2023-05-17,65.27,65.27,2667,174249.17,0.5026,62.04,0.0,-522.23,-0.3,2,ema_reversal
CANBK,2023-05-16,2023-05-19,55.15,53.7,3166,174779.5,0.5086,52.94,-4590.7,-5105.33,-2.92,3,ema_reversal
JBMA,2023-05-03,2023-05-23,390.8,381.45,434,169776.81,0.6675,367.99,-4057.9,-4558.61,-2.69,20,ema_reversal
AXISCADES,2023-05-17,2023-05-22,325.2,373.24,541,176109.13,0.612,301.18,25989.64,25409.86,14.43,5,target_hit
KIRLOSENG,2023-05-05,2023-05-30,386.51,381.91,443,171395.15,0.6334,362.35,-2037.8,-2547.4,-1.49,25,ema_reversal
GMRAIRPORT,2023-05-19,2023-05-30,45.05,40.75,3916,176592.22,0.5077,43.5,-16838.8,-17334.37,-9.82,11,ema_reversal
RECLTD,2023-05-23,2023-05-30,110.84,119.56,1592,176633.74,0.5642,106.48,13882.24,13325.1,7.54,7,target_hit
MANAPPURAM,2023-05-08,2023-06-16,102.19,118.25,1665,170316.5,0.7633,94.16,26739.9,26175.98,15.37,39,target_hit
BHEL,2023-05-11,2023-06-19,80.19,88.53,2125,170574.15,0.6027,76.02,17722.5,17175.84,10.07,39,target_hit
EICHERMOT,2023-05-23,2023-06-20,3423.92,3384.66,51,174794.54,0.5162,3320.83,-2002.26,-2522.12,-1.44,28,ema_reversal
AXISCADES,2023-05-30,2023-06-21,373.95,431.92,470,175932.26,0.6493,344.96,27245.9,26664.14,15.16,22,target_hit
CHALET,2023-06-19,2023-06-23,429.07,411.49,424,182107.61,0.5296,411.21,-7453.92,-7984.79,-4.38,4,ema_reversal
MOTHERSON,2023-06-20,2023-06-22,53.56,57.15,3389,181696.35,0.556,51.77,12166.51,11597.63,6.38,2,target_hit
ADANIENT,2023-05-31,2023-06-23,2478.6,2289.87,70,173675.5,0.5284,2289.87,-13211.1,-13705.18,-7.89,23,stop_loss
INDIACEM,2023-06-20,2023-06-23,222.95,212.96,813,181439.61,0.5985,212.96,-8121.87,-8649.4,-4.77,3,stop_loss
GMRAIRPORT,2023-05-30,2023-07-06,40.75,44.51,4325,176419.99,0.6502,38.87,16262.0,15700.74,8.9,37,target_hit
GODREJPROP,2023-06-23,2023-07-06,1498.9,1620.9,122,183048.67,0.5583,1437.9,14884.0,14305.63,7.82,13,target_hit
INDHOTEL,2023-06-26,2023-07-10,378.1,381.73,479,181291.01,0.5009,364.17,1738.77,1191.96,0.66,14,ema_reversal
TATACOMM,2023-06-23,2023-07-11,1522.42,1513.45,120,182873.09,0.6313,1452.68,-1076.4,-1622.32,-0.89,18,sector_rotation
TORNTPOWER,2023-07-07,2023-07-14,620.41,590.49,303,188172.21,0.616,585.67,-9065.76,-9611.58,-5.11,7,ema_reversal
BIOCON,2023-07-10,2023-07-25,254.31,244.54,731,186086.51,0.5167,244.54,-7141.87,-7685.29,-4.13,15,stop_loss
DLF,2023-06-22,2023-07-27,473.08,479.4,394,186579.91,0.5267,455.68,2490.08,1925.92,1.03,35,ema_reversal
BEL,2023-06-26,2023-07-28,117.81,126.95,1541,181726.76,0.5824,113.24,14084.74,13511.93,7.44,32,target_hit
IDFCFIRSTB,2023-07-11,2023-07-31,79.29,86.36,2337,185486.03,0.6199,75.75,16522.59,15933.64,8.59,20,target_hit
INDSWFTLAB,2023-07-27,2023-08-01,88.0,100.25,2106,185513.33,0.6118,81.87,25798.5,25190.92,13.58,5,target_hit
HINDPETRO,2023-07-31,2023-08-03,170.04,167.91,1099,187060.83,0.5352,161.58,-2340.87,-2896.81,-1.55,3,ema_reversal
COALINDIA,2023-08-02,2023-08-02,196.97,192.18,985,194209.47,0.5056,192.18,-4718.15,-5290.76,-2.72,0,stop_loss
BANKBARODA,2023-07-14,2023-08-07,185.5,177.74,1015,188470.78,0.5706,178.39,-7876.4,-8425.49,-4.47,24,ema_reversal
ADANIGREEN,2023-08-03,2023-08-07,1052.45,990.7,180,189630.44,0.5541,990.7,-11115.0,-11661.09,-6.15,4,stop_loss
