date,equity
2024-09-23,1982867.5825600084
2024-09-24,2018642.852560008
2024-09-25,1997346.5925600082
2024-09-26,1997823.7625600086
2024-09-27,2001829.4380300082
2024-09-30,1981923.9380300082
2024-10-01,2007967.3980300087
2024-10-03,1955548.8657400082
2024-10-04,1912413.1024300084
2024-10-07,1870098.6104900085
2024-10-08,1889015.3904900085
2024-10-09,1898754.1320300084
2024-10-10,1911605.5320300085
2024-10-11,1915817.7320300082
2024-10-14,1929528.4020300086
2024-10-15,1948749.0720300085
2024-10-16,1941905.1476400087
2024-10-17,1895107.5376400084
2024-10-18,1891733.7909200084
2024-10-21,1849449.0519500086
2024-10-22,1808623.3603500088
2024-10-23,1816168.210350009
2024-10-24,1800742.320350009
2024-10-25,1783513.307930009
2024-10-28,1785173.0079300087
2024-10-29,1803633.227930009
2024-10-30,1793875.5979300088
2024-10-31,1813163.757930009
2024-11-01,1820011.307930009
2024-11-04,1823540.3364100088
2024-11-05,1831861.0364100088
2024-11-06,1858643.4194400087
2024-11-07,1841200.7494400088
2024-11-08,1821732.750220009
2024-11-11,1771693.078090009
2024-11-12,1760837.827490009
2024-11-13,1704331.908600009
2024-11-14,1715138.8083400088
2024-11-18,1690754.3183400086
2024-11-19,1700845.5183400088
2024-11-21,1691504.468340009
2024-11-22,1711042.138340009
2024-11-25,1744862.108340009
2024-11-26,1761599.9783400092
2024-11-27,1776747.2023400092
2024-11-28,1777606.674930009
2024-11-29,1789537.994930009
2024-12-02,1818663.2949300092
2024-12-03,1850984.721450009
2024-12-04,1854629.3005500091
2024-12-05,1859482.740550009
2024-12-06,1883092.1229900091
2024-12-09,1866933.082990009
2024-12-10,1877150.5129900095
2024-12-11,1878141.9029900094
2024-12-12,1864493.7329900095
2024-12-13,1828690.3799900091
2024-12-16,1840215.9399900092
2024-12-17,1824686.0199900095
2024-12-18,1817832.0699900093
2024-12-19,1823330.1433500093
2024-12-20,1801470.7070200094
2024-12-23,1803679.9982200093
2024-12-24,1803059.5782200093
2024-12-26,1814356.7182200095
2024-12-27,1789440.718220009
2024-12-30,1800845.6471400093
2024-12-31,1823111.5271400097
2025-01-01,1838451.7671400094
2025-01-02,1850309.7700400096
